"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"I2","MEX","3823","Mexico","USA","United States",1997,"Gross Imp.",1,960862.202
"I2","MEX","3823","Mexico","USA","United States",1997,"Import",5,960862.202
"I2","MEX","3823","Mexico","USA","United States",1998,"Export",6,255056.886
"I2","MEX","3823","Mexico","USA","United States",1998,"Gross Exp.",2,255056.886
"I2","MEX","3823","Mexico","USA","United States",1998,"Gross Imp.",1,1128935.08
"I2","MEX","3823","Mexico","USA","United States",1998,"Import",5,1128935.08
"I2","MEX","3823","Mexico","USA","United States",1999,"Export",6,310756.798
"I2","MEX","3823","Mexico","USA","United States",1999,"Gross Exp.",2,310756.798
"I2","MEX","3823","Mexico","USA","United States",1999,"Gross Imp.",1,1449164.881
"I2","MEX","3823","Mexico","USA","United States",1999,"Import",5,1449164.881
"I2","MEX","3823","Mexico","USA","United States",2000,"Export",6,352458.98
"I2","MEX","3823","Mexico","USA","United States",2000,"Gross Exp.",2,352458.98
"I2","MEX","3823","Mexico","USA","United States",2000,"Gross Imp.",1,1531334.618
"I2","MEX","3823","Mexico","USA","United States",2000,"Import",5,1531334.618
"I2","MEX","3823","Mexico","USA","United States",2001,"Export",6,642711.223
"I2","MEX","3823","Mexico","USA","United States",2001,"Gross Exp.",2,642711.223
"I2","MEX","3823","Mexico","USA","United States",2001,"Gross Imp.",1,1293895.974
"I2","MEX","3823","Mexico","USA","United States",2001,"Import",5,1293895.974
"I2","MEX","3823","Mexico","USA","United States",2002,"Export",6,418191.09
"I2","MEX","3823","Mexico","USA","United States",2002,"Gross Exp.",2,418191.09
"I2","MEX","3823","Mexico","USA","United States",2002,"Gross Imp.",1,992859.018
"I2","MEX","3823","Mexico","USA","United States",2002,"Import",5,992859.018
"I2","MEX","3823","Mexico","USA","United States",2003,"Export",6,798771.536
"I2","MEX","3823","Mexico","USA","United States",2003,"Gross Exp.",2,798771.536
"I2","MEX","3823","Mexico","USA","United States",2003,"Gross Imp.",1,902062.636
"I2","MEX","3823","Mexico","USA","United States",2003,"Import",5,902062.636
"I2","MEX","3823","Mexico","USA","United States",2004,"Export",6,950739.501
"I2","MEX","3823","Mexico","USA","United States",2004,"Gross Exp.",2,950739.501
"I2","MEX","3823","Mexico","USA","United States",2004,"Gross Imp.",1,1139593.843
"I2","MEX","3823","Mexico","USA","United States",2004,"Import",5,1139593.843
"I2","MEX","3823","Mexico","USA","United States",2005,"Export",6,1151182.889
"I2","MEX","3823","Mexico","USA","United States",2005,"Gross Exp.",2,1151182.889
"I2","MEX","3823","Mexico","USA","United States",2005,"Gross Imp.",1,1286093.858
"I2","MEX","3823","Mexico","USA","United States",2005,"Import",5,1286093.858
"I2","MEX","3823","Mexico","USA","United States",2006,"Export",6,1241797.111
"I2","MEX","3823","Mexico","USA","United States",2006,"Gross Exp.",2,1241797.111
"I2","MEX","3823","Mexico","USA","United States",2006,"Gross Imp.",1,1401276.557
"I2","MEX","3823","Mexico","USA","United States",2006,"Import",5,1401276.557
"I2","MEX","3823","Mexico","USA","United States",2007,"Export",6,1108384.807
"I2","MEX","3823","Mexico","USA","United States",2007,"Gross Exp.",2,1108384.807
"I2","MEX","3823","Mexico","USA","United States",2007,"Gross Imp.",1,1512219.145
"I2","MEX","3823","Mexico","USA","United States",2007,"Import",5,1512219.145
"I2","MEX","3823","Mexico","USA","United States",2008,"Export",6,951518.813
"I2","MEX","3823","Mexico","USA","United States",2008,"Gross Exp.",2,951518.813
"I2","MEX","3823","Mexico","USA","United States",2008,"Gross Imp.",1,1489935.399
"I2","MEX","3823","Mexico","USA","United States",2008,"Import",5,1489935.399
"I2","MEX","3823","Mexico","USA","United States",2009,"Export",6,803513.609
"I2","MEX","3823","Mexico","USA","United States",2009,"Gross Exp.",2,803513.609
"I2","MEX","3823","Mexico","USA","United States",2009,"Gross Imp.",1,1103503.939
"I2","MEX","3823","Mexico","USA","United States",2009,"Import",5,1103503.939
"I2","MEX","3823","Mexico","USA","United States",2010,"Export",6,942699.274
"I2","MEX","3823","Mexico","USA","United States",2010,"Gross Exp.",2,942699.274
"I2","MEX","3823","Mexico","USA","United States",2010,"Gross Imp.",1,1089755.918
"I2","MEX","3823","Mexico","USA","United States",2010,"Import",5,1089755.918
"I2","MEX","3824","Mexico","USA","United States",1986,"Export",6,57600
"I2","MEX","3824","Mexico","USA","United States",1986,"Gross Exp.",2,57600
"I2","MEX","3824","Mexico","USA","United States",1986,"Gross Imp.",1,316188
"I2","MEX","3824","Mexico","USA","United States",1986,"Import",5,316188
"I2","MEX","3824","Mexico","USA","United States",1987,"Export",6,71196.291
"I2","MEX","3824","Mexico","USA","United States",1987,"Gross Exp.",2,71196.291
"I2","MEX","3824","Mexico","USA","United States",1987,"Gross Imp.",1,236184.639
"I2","MEX","3824","Mexico","USA","United States",1987,"Import",5,236184.639
"I2","MEX","3824","Mexico","USA","United States",1988,"Export",6,72954.634
"I2","MEX","3824","Mexico","USA","United States",1988,"Gross Exp.",2,72954.634
"I2","MEX","3824","Mexico","USA","United States",1988,"Gross Imp.",1,379099.294
"I2","MEX","3824","Mexico","USA","United States",1988,"Import",5,379099.294
"I2","MEX","3824","Mexico","USA","United States",1989,"Export",6,55641.847
"I2","MEX","3824","Mexico","USA","United States",1989,"Gross Exp.",2,55641.847
"I2","MEX","3824","Mexico","USA","United States",1989,"Gross Imp.",1,586706.02
"I2","MEX","3824","Mexico","USA","United States",1989,"Import",5,586706.02
"I2","MEX","3824","Mexico","USA","United States",1990,"Export",6,150153.206
"I2","MEX","3824","Mexico","USA","United States",1990,"Gross Exp.",2,150153.206
"I2","MEX","3824","Mexico","USA","United States",1990,"Gross Imp.",1,885861.963
"I2","MEX","3824","Mexico","USA","United States",1990,"Import",5,885861.963
"I2","MEX","3824","Mexico","USA","United States",1991,"Export",6,156295.236
"I2","MEX","3824","Mexico","USA","United States",1991,"Gross Exp.",2,156295.236
"I2","MEX","3824","Mexico","USA","United States",1991,"Gross Imp.",1,971738.711
"I2","MEX","3824","Mexico","USA","United States",1991,"Import",5,971738.711
"I2","MEX","3824","Mexico","USA","United States",1992,"Export",6,223283
"I2","MEX","3824","Mexico","USA","United States",1992,"Gross Exp.",2,223283
"I2","MEX","3824","Mexico","USA","United States",1992,"Gross Imp.",1,1355925
"I2","MEX","3824","Mexico","USA","United States",1992,"Import",5,1355925
"I2","MEX","3824","Mexico","USA","United States",1993,"Export",6,247787
"I2","MEX","3824","Mexico","USA","United States",1993,"Gross Exp.",2,247787
"I2","MEX","3824","Mexico","USA","United States",1993,"Gross Imp.",1,1242585.008
"I2","MEX","3824","Mexico","USA","United States",1993,"Import",5,1242585.008
"I2","MEX","3824","Mexico","USA","United States",1994,"Export",6,149360.107
"I2","MEX","3824","Mexico","USA","United States",1994,"Gross Exp.",2,149360.107
"I2","MEX","3824","Mexico","USA","United States",1994,"Gross Imp.",1,1397309
"I2","MEX","3824","Mexico","USA","United States",1994,"Import",5,1397309
"I2","MEX","3824","Mexico","USA","United States",1995,"Export",6,497754.992
"I2","MEX","3824","Mexico","USA","United States",1995,"Gross Exp.",2,497754.992
"I2","MEX","3824","Mexico","USA","United States",1995,"Gross Imp.",1,1076159.992
"I2","MEX","3824","Mexico","USA","United States",1995,"Import",5,1076159.992
"I2","MEX","3824","Mexico","USA","United States",1996,"Export",6,542479.783
"I2","MEX","3824","Mexico","USA","United States",1996,"Gross Exp.",2,542479.783
"I2","MEX","3824","Mexico","USA","United States",1996,"Gross Imp.",1,1307143.263
"I2","MEX","3824","Mexico","USA","United States",1996,"Import",5,1307143.263
"I2","MEX","3824","Mexico","USA","United States",1997,"Export",6,637033.951
"I2","MEX","3824","Mexico","USA","United States",1997,"Gross Exp.",2,637033.951
"I2","MEX","3824","Mexico","USA","United States",1997,"Gross Imp.",1,1705529.689
"I2","MEX","3824","Mexico","USA","United States",1997,"Import",5,1705529.689
"I2","MEX","3824","Mexico","USA","United States",1998,"Export",6,674835.968
"I2","MEX","3824","Mexico","USA","United States",1998,"Gross Exp.",2,674835.968
"I2","MEX","3824","Mexico","USA","United States",1998,"Gross Imp.",1,2048075.206
"I2","MEX","3824","Mexico","USA","United States",1998,"Import",5,2048075.206
"I2","MEX","3824","Mexico","USA","United States",1999,"Export",6,693050.679
"I2","MEX","3824","Mexico","USA","United States",1999,"Gross Exp.",2,693050.679
"I2","MEX","3824","Mexico","USA","United States",1999,"Gross Imp.",1,2142139.808
"I2","MEX","3824","Mexico","USA","United States",1999,"Import",5,2142139.808
"I2","MEX","3824","Mexico","USA","United States",2000,"Export",6,804332.357
"I2","MEX","3824","Mexico","USA","United States",2000,"Gross Exp.",2,804332.357
"I2","MEX","3824","Mexico","USA","United States",2000,"Gross Imp.",1,2422122.25
"I2","MEX","3824","Mexico","USA","United States",2000,"Import",5,2422122.25
"I2","MEX","3824","Mexico","USA","United States",2001,"Export",6,856959.708
"I2","MEX","3824","Mexico","USA","United States",2001,"Gross Exp.",2,856959.708
"I2","MEX","3824","Mexico","USA","United States",2001,"Gross Imp.",1,1863253.366
"I2","MEX","3824","Mexico","USA","United States",2001,"Import",5,1863253.366
"I2","MEX","3824","Mexico","USA","United States",2002,"Export",6,813038.941
"I2","MEX","3824","Mexico","USA","United States",2002,"Gross Exp.",2,813038.941
"I2","MEX","3824","Mexico","USA","United States",2002,"Gross Imp.",1,1748391.095
"I2","MEX","3824","Mexico","USA","United States",2002,"Import",5,1748391.095
"I2","MEX","3824","Mexico","USA","United States",2003,"Export",6,923519.247
"I2","MEX","3824","Mexico","USA","United States",2003,"Gross Exp.",2,923519.247
"I2","MEX","3824","Mexico","USA","United States",2003,"Gross Imp.",1,1718320.259
"I2","MEX","3824","Mexico","USA","United States",2003,"Import",5,1718320.259
"I2","MEX","3824","Mexico","USA","United States",2004,"Export",6,1138493.702
"I2","MEX","3824","Mexico","USA","United States",2004,"Gross Exp.",2,1138493.702
"I2","MEX","3824","Mexico","USA","United States",2004,"Gross Imp.",1,1864906.222
"I2","MEX","3824","Mexico","USA","United States",2004,"Import",5,1864906.222
"I2","MEX","3824","Mexico","USA","United States",2005,"Export",6,1583772.624
"I2","MEX","3824","Mexico","USA","United States",2005,"Gross Exp.",2,1583772.624
"I2","MEX","3824","Mexico","USA","United States",2005,"Gross Imp.",1,2196658.797
"I2","MEX","3824","Mexico","USA","United States",2005,"Import",5,2196658.797
"I2","MEX","3824","Mexico","USA","United States",2006,"Export",6,1723061.378
"I2","MEX","3824","Mexico","USA","United States",2006,"Gross Exp.",2,1723061.378
"I2","MEX","3824","Mexico","USA","United States",2006,"Gross Imp.",1,2648981.163
"I2","MEX","3824","Mexico","USA","United States",2006,"Import",5,2648981.163
"I2","MEX","3824","Mexico","USA","United States",2007,"Export",6,1711829.564
"I2","MEX","3824","Mexico","USA","United States",2007,"Gross Exp.",2,1711829.564
"I2","MEX","3824","Mexico","USA","United States",2007,"Gross Imp.",1,3109371.499
"I2","MEX","3824","Mexico","USA","United States",2007,"Import",5,3109371.499
"I2","MEX","3824","Mexico","USA","United States",2008,"Export",6,1972149.276
"I2","MEX","3824","Mexico","USA","United States",2008,"Gross Exp.",2,1972149.276
"I2","MEX","3824","Mexico","USA","United States",2008,"Gross Imp.",1,3528650.018
"I2","MEX","3824","Mexico","USA","United States",2008,"Import",5,3528650.018
"I2","MEX","3824","Mexico","USA","United States",2009,"Export",6,1405536.701
"I2","MEX","3824","Mexico","USA","United States",2009,"Gross Exp.",2,1405536.701
"I2","MEX","3824","Mexico","USA","United States",2009,"Gross Imp.",1,2518974.302
"I2","MEX","3824","Mexico","USA","United States",2009,"Import",5,2518974.302
"I2","MEX","3824","Mexico","USA","United States",2010,"Export",6,2336835.403
"I2","MEX","3824","Mexico","USA","United States",2010,"Gross Exp.",2,2336835.403
"I2","MEX","3824","Mexico","USA","United States",2010,"Gross Imp.",1,2306971.95
"I2","MEX","3824","Mexico","USA","United States",2010,"Import",5,2306971.95
"I2","MEX","3825","Mexico","USA","United States",1986,"Export",6,215624
"I2","MEX","3825","Mexico","USA","United States",1986,"Gross Exp.",2,215624
"I2","MEX","3825","Mexico","USA","United States",1986,"Gross Imp.",1,399147.992
"I2","MEX","3825","Mexico","USA","United States",1986,"Import",5,399147.992
"I2","MEX","3825","Mexico","USA","United States",1987,"Export",6,163331.854
"I2","MEX","3825","Mexico","USA","United States",1987,"Gross Exp.",2,163331.854
"I2","MEX","3825","Mexico","USA","United States",1987,"Gross Imp.",1,450198.431
"I2","MEX","3825","Mexico","USA","United States",1987,"Import",5,450198.431
"I2","MEX","3825","Mexico","USA","United States",1988,"Export",6,303803.859
"I2","MEX","3825","Mexico","USA","United States",1988,"Gross Exp.",2,303803.859
"I2","MEX","3825","Mexico","USA","United States",1988,"Gross Imp.",1,467991.772
"I2","MEX","3825","Mexico","USA","United States",1988,"Import",5,467991.772
"I2","MEX","3825","Mexico","USA","United States",1989,"Export",6,406730.461
"I2","MEX","3825","Mexico","USA","United States",1989,"Gross Exp.",2,406730.461
"I2","MEX","3825","Mexico","USA","United States",1989,"Gross Imp.",1,443604.89
"I2","MEX","3825","Mexico","USA","United States",1989,"Import",5,443604.89
"I2","MEX","3825","Mexico","USA","United States",1990,"Export",6,373845.592
"I2","MEX","3825","Mexico","USA","United States",1990,"Gross Exp.",2,373845.592
"I2","MEX","3825","Mexico","USA","United States",1990,"Gross Imp.",1,645615.434
"I2","MEX","3825","Mexico","USA","United States",1990,"Import",5,645615.434
"I2","MEX","3825","Mexico","USA","United States",1991,"Export",6,487496.292
"I2","MEX","3825","Mexico","USA","United States",1991,"Gross Exp.",2,487496.292
"I2","MEX","3825","Mexico","USA","United States",1991,"Gross Imp.",1,890685.801
"I2","MEX","3825","Mexico","USA","United States",1991,"Import",5,890685.801
"I2","MEX","3825","Mexico","USA","United States",1992,"Export",6,898189.984
"I2","MEX","3825","Mexico","USA","United States",1992,"Gross Exp.",2,898189.984
"I2","MEX","3825","Mexico","USA","United States",1992,"Gross Imp.",1,1258081.984
"I2","MEX","3825","Mexico","USA","United States",1992,"Import",5,1258081.984
"I2","MEX","3825","Mexico","USA","United States",1993,"Export",6,1007976.984
"I2","MEX","3825","Mexico","USA","United States",1993,"Gross Exp.",2,1007976.984
"I2","MEX","3825","Mexico","USA","United States",1993,"Gross Imp.",1,1410019.992
"I2","MEX","3825","Mexico","USA","United States",1993,"Import",5,1410019.992
"I2","MEX","3825","Mexico","USA","United States",1994,"Export",6,1855977.507
"I2","MEX","3825","Mexico","USA","United States",1994,"Gross Exp.",2,1855977.507
"I2","MEX","3825","Mexico","USA","United States",1994,"Gross Imp.",1,1452925
"I2","MEX","3825","Mexico","USA","United States",1994,"Import",5,1452925
"I2","MEX","3825","Mexico","USA","United States",1995,"Export",6,2239551.032
"I2","MEX","3825","Mexico","USA","United States",1995,"Gross Exp.",2,2239551.032
"I2","MEX","3825","Mexico","USA","United States",1995,"Gross Imp.",1,1193689.992
"I2","MEX","3825","Mexico","USA","United States",1995,"Import",5,1193689.992
"I2","MEX","3825","Mexico","USA","United States",1996,"Export",6,3278741.926
"I2","MEX","3825","Mexico","USA","United States",1996,"Gross Exp.",2,3278741.926
"I2","MEX","3825","Mexico","USA","United States",1996,"Gross Imp.",1,1480547.327
"I2","MEX","3825","Mexico","USA","United States",1996,"Import",5,1480547.327
"I2","MEX","3825","Mexico","USA","United States",1997,"Export",6,4741132.498
"I2","MEX","3825","Mexico","USA","United States",1997,"Gross Exp.",2,4741132.498
"I2","MEX","3825","Mexico","USA","United States",1997,"Gross Imp.",1,1802116.443
"I2","MEX","3825","Mexico","USA","United States",1997,"Import",5,1802116.443
"I2","MEX","3825","Mexico","USA","United States",1998,"Export",6,6066033.991
"I2","MEX","3825","Mexico","USA","United States",1998,"Gross Exp.",2,6066033.991
"I2","MEX","3825","Mexico","USA","United States",1998,"Gross Imp.",1,1964436.172
"I2","MEX","3825","Mexico","USA","United States",1998,"Import",5,1964436.172
"I2","MEX","3825","Mexico","USA","United States",1999,"Export",6,8208418.949
"I2","MEX","3825","Mexico","USA","United States",1999,"Gross Exp.",2,8208418.949
"I2","MEX","3825","Mexico","USA","United States",1999,"Gross Imp.",1,2869214.472
"I2","MEX","3825","Mexico","USA","United States",1999,"Import",5,2869214.472
"I2","MEX","3825","Mexico","USA","United States",2000,"Export",6,10027435.874
"I2","MEX","3825","Mexico","USA","United States",2000,"Gross Exp.",2,10027435.874
"I2","MEX","3825","Mexico","USA","United States",2000,"Gross Imp.",1,3908555.47
"I2","MEX","3825","Mexico","USA","United States",2000,"Import",5,3908555.47
"I2","MEX","3825","Mexico","USA","United States",2001,"Export",6,11257797.336
"I2","MEX","3825","Mexico","USA","United States",2001,"Gross Exp.",2,11257797.336
"I2","MEX","3825","Mexico","USA","United States",2001,"Gross Imp.",1,3967311.918
"I2","MEX","3825","Mexico","USA","United States",2001,"Import",5,3967311.918
